Comienzo ensayo plano fontrol (coord base, coord wobj
[627.717,882.468,1016.94]   [328.298,175.803,0.643253]
[0,0,0]
[277.544,939.373,967.636]   [271.147,-174.32,-49.242]
[302.629,898.909,967.565]   [311.569,-149.249,-49.1991]
[352.757,852.756,967.45]   [357.708,-99.137,-49.1974]
[402.774,865.356,967.408]   [345.24,-49.1182,-49.2719]
[453.013,816.774,967.299]   [393.901,0.999331,-49.1994]
[503.082,816.422,967.223]   [394.321,51.0183,-49.2403]
[552.802,876.834,967.038]   [333.945,100.81,-49.3958]
[602.652,885.005,967.004]   [325.757,150.744,-49.3443]
[627.595,920.238,967.035]   [290.548,175.791,-49.3397]
[0,0,0]
[277.871,885.811,1157.7]   [324.631,-174.287,140.886]
[303.023,862.335,1157.65]   [348.101,-149.172,140.93]
[353.224,815.12,1157.6]   [395.275,-98.9608,140.95]
[403.243,815.95,1157.52]   [394.577,-48.9801,140.91]
[402.915,719.525,1157.28]   [503.085,-49.2538,140.748]
[452.926,719.568,1157.21]   [503.086,0.792503,140.749]
[503.07,719.669,1157.18]   [502.852,52.4453,140.939]
[603.074,839.863,1157.14]   [370.904,150.846,140.799]
[627.907,907.428,1157.06]   [303.339,175.731,140.62]
[0,0,0]
[277.768,862.153,1067.66]   [348.288,-174.262,50.8598]
[302.84,861.08,1067.66]   [349.383,-149.233,50.8376]
[352.968,801.939,1067.51]   [408.561,-99.1379,50.8814]
[402.935,827.087,1067.44]   [383.406,-49.0913,50.8498]
[452.955,826.893,1067.34]   [383.681,0.884265,50.8055]
[503.009,826.671,1067.26]   [383.968,50.8949,50.7743]
[552.997,826.506,1067.19]   [384.212,100.901,50.7493]
[602.806,874.796,1067.06]   [335.945,150.773,50.6256]
[627.761,882.406,1066.92]   [328.317,175.791,50.5735]
[0,0,0]
[277.661,882.489,1017.65]   [327.967,-174.29,0.818372]
[302.777,848.693,1017.59]   [361.804,-149.216,0.823736]
[352.763,863.01,1017.48]   [347.522,-99.2194,0.822663]
[402.89,815.121,1017.46]   [395.451,-49.1121,0.786901]
[452.91,827.115,1017.33]   [383.475,0.900179,0.801206]
[502.945,826.833,1017.25]   [383.798,50.9045,0.803947]
[552.922,826.616,1017.19]   [384.107,100.867,0.785232]
[602.717,874.817,1016.94]   [335.934,150.776,0.562429]
[627.742,882.443,1016.95]   [328.302,175.845,0.6423]
[0,0,0]
[277.552,927.224,967.642]   [283.269,-174.295,-49.2145]
[302.644,898.927,967.55]   [311.566,-149.228,-49.2081]
[352.851,840.67,967.493]   [369.932,-99.1746,-49.2337]
[402.78,865.345,967.411]   [345.219,-49.1101,-49.2571]
[453.036,816.759,967.293]   [393.909,1.03673,-49.1833]
[503.043,816.431,967.236]   [394.293,50.9747,-49.2213]
[552.798,876.836,967.015]   [333.936,100.803,-49.3938]
[602.68,885.016,967.036]   [325.748,150.776,-49.3554]
[627.567,920.237,967.034]   [290.541,175.79,-49.3299]
[0,0,0]
[277.891,885.795,1157.71]   [324.631,-174.282,140.893]
[303.038,850.123,1157.63]   [360.24,-149.129,140.873]
[353.217,815.128,1157.57]   [395.28,-98.9786,140.935]
[403.239,815.957,1157.49]   [394.58,-48.9959,140.886]
[402.914,719.527,1157.28]   [503.137,-49.3797,140.708]
[452.92,719.567,1157.21]   [503.078,0.767171,140.75]
[502.93,719.613,1157.14]   [503.093,50.7762,140.745]
[603.035,851.921,1157.15]   [358.785,150.887,140.766]
[627.968,871.062,1157.09]   [339.68,175.797,140.759]
[0,0,0]
[277.732,886.442,1067.64]   [324.023,-174.292,50.826]
[302.854,861.09,1067.66]   [349.381,-149.224,50.8485]
[352.964,801.942,1067.48]   [408.562,-99.1563,50.8701]
[402.957,827.082,1067.45]   [383.417,-49.0722,50.8833]
[452.952,826.88,1067.38]   [383.674,0.888944,50.846]
[502.997,826.682,1067.28]   [383.957,50.9,50.7939]
[553.006,826.483,1067.19]   [384.222,100.905,50.7584]
[602.848,874.808,1067.08]   [335.938,150.818,50.6413]
[627.75,882.421,1066.91]   [328.311,175.772,50.5738]
[0,0,0]
[277.664,894.653,1017.63]   [315.823,-174.305,0.819325]
[302.767,860.823,1017.6]   [349.657,-149.226,0.808001]
[352.92,814.418,1017.56]   [396.128,-99.1267,0.814557]
[402.903,827.282,1017.4]   [383.274,-49.0885,0.821352]
[452.888,827.101,1017.33]   [383.494,0.880986,0.797272]
[502.953,826.842,1017.26]   [383.8,50.9032,0.811696]
[552.917,826.616,1017.19]   [384.098,100.865,0.771284]
[602.719,874.832,1016.93]   [335.923,150.744,0.564575]
[627.727,882.467,1016.95]   [328.292,175.841,0.629544]
[0,0,0]
[277.534,939.368,967.601]   [271.154,-174.291,-49.2442]
[302.638,898.923,967.561]   [311.576,-149.237,-49.2282]
[352.849,840.655,967.502]   [369.953,-99.1782,-49.2409]
[402.77,865.343,967.404]   [345.237,-49.1323,-49.2588]
[452.775,853.128,967.349]   [357.522,0.861168,-49.2525]
[502.822,864.938,967.229]   [345.701,50.9194,-49.3014]
[552.729,864.595,966.971]   [346.041,100.909,-49.4134]
[602.645,885.023,967.035]   [325.743,150.73,-49.3446]
[627.561,908.101,967.06]   [302.718,175.714,-49.3281]
[0,0,0]
[277.863,885.805,1157.7]   [324.622,-174.29,140.901]
[303.027,862.353,1157.67]   [348.091,-149.168,140.912]
[353.197,815.117,1157.57]   [395.285,-98.9971,140.924]
[403.252,815.934,1157.51]   [394.598,-48.9834,140.892]
[402.928,719.519,1157.26]   [503.09,-49.2341,140.738]
[453.063,719.629,1157.25]   [502.856,2.39745,140.935]
[502.913,719.613,1157.15]   [503.089,50.7617,140.75]
[603.033,851.935,1157.15]   [358.774,150.894,140.762]
[627.904,907.419,1157.06]   [303.338,175.73,140.618]
[0,0,0]
[277.756,874.298,1067.65]   [336.15,-174.297,50.8479]
[302.835,861.08,1067.64]   [349.376,-149.239,50.8338]
[352.963,801.928,1067.48]   [408.559,-99.1555,50.8802]
[402.941,827.085,1067.43]   [383.399,-49.0741,50.8755]
[452.954,826.896,1067.38]   [383.671,0.90158,50.8522]
[503.007,826.685,1067.27]   [383.957,50.8842,50.7725]
[553.008,826.495,1067.21]   [384.201,100.898,50.7698]
[602.809,874.789,1067.08]   [335.958,150.784,50.6352]
[627.748,882.415,1066.92]   [328.305,175.788,50.58]
[0,0,0]
[277.67,882.477,1017.63]   [327.963,-174.301,0.813127]
[302.78,860.828,1017.59]   [349.654,-149.231,0.813723]
[352.77,863.012,1017.5]   [347.525,-99.2023,0.817299]
[402.898,815.143,1017.47]   [395.433,-49.1021,0.79]
[452.905,827.132,1017.32]   [383.481,0.915557,0.803828]
[502.921,826.832,1017.26]   [383.809,50.8874,0.795245]
[552.948,826.611,1017.2]   [384.107,100.888,0.781178]
[602.709,874.815,1016.94]   [335.93,150.75,0.582457]
[627.612,918.779,1017.02]   [292.017,175.704,0.708103]
[0,0,0]
[277.531,915.092,967.616]   [295.395,-174.317,-49.2103]
[302.647,898.924,967.553]   [311.582,-149.222,-49.2137]
[352.874,840.653,967.5]   [369.948,-99.1622,-49.2568]
[402.987,816.804,967.363]   [393.812,-48.9358,-49.1645]
[453.025,816.754,967.281]   [393.904,1.01191,-49.1879]
[503.081,816.445,967.238]   [394.293,50.9906,-49.2238]
[552.827,876.835,967.01]   [333.933,100.826,-49.4068]
[602.671,885.007,967.02]   [325.751,150.768,-49.3462]
[627.559,920.226,967.02]   [290.545,175.8,-49.3333]
[0,0,0]
[277.854,885.798,1157.71]   [324.634,-174.299,140.874]
[303.036,862.352,1157.66]   [348.09,-149.154,140.903]
[353.155,802.884,1157.49]   [407.492,-99.0077,140.903]
[403.243,815.943,1157.51]   [394.593,-48.9771,140.889]
[403.058,719.573,1157.31]   [502.856,-47.6482,140.965]
[453.066,719.622,1157.24]   [502.857,2.3874,140.939]
[503.069,719.663,1157.17]   [502.854,52.4198,140.945]
[603.035,851.938,1157.16]   [358.777,150.903,140.762]
[627.905,907.428,1157.04]   [303.323,175.736,140.621]
[0,0,0]
[277.743,886.44,1067.67]   [324.017,-174.327,50.8351]
[302.846,861.09,1067.64]   [349.365,-149.214,50.8442]
[352.95,814.097,1067.54]   [396.402,-99.1399,50.8238]
[402.956,827.102,1067.44]   [383.405,-49.0939,50.8487]
[452.953,814.697,1067.36]   [395.871,0.861675,50.8089]
[502.993,826.674,1067.24]   [383.974,50.9032,50.7683]
[553.006,826.508,1067.2]   [384.198,100.891,50.7599]
[602.823,874.782,1067.08]   [335.955,150.805,50.6345]
[627.722,870.194,1066.9]   [340.493,175.73,50.5698]
[0,0,0]
[277.672,894.661,1017.62]   [315.831,-174.3,0.807285]
[302.688,897.281,1017.61]   [313.223,-149.251,0.785589]
[352.823,850.906,1017.54]   [359.673,-99.214,0.793457]
[402.919,815.144,1017.47]   [395.438,-49.1068,0.794888]
[452.917,827.125,1017.33]   [383.474,0.905663,0.798106]
[502.932,826.844,1017.26]   [383.805,50.8869,0.777125]
[552.922,826.609,1017.18]   [384.105,100.871,0.773668]
[602.725,874.843,1016.95]   [335.912,150.761,0.6001]
[627.743,882.458,1016.94]   [328.306,175.852,0.628352]
[0,0,0]
[277.556,939.371,967.616]   [271.14,-174.302,-49.252]
[302.649,898.936,967.554]   [311.563,-149.221,-49.2051]
[352.768,852.752,967.445]   [357.719,-99.1305,-49.2029]
[402.772,865.337,967.397]   [345.243,-49.1136,-49.262]
[452.798,865.272,967.339]   [345.334,0.923157,-49.2514]
[503.075,816.445,967.254]   [394.281,51.0085,-49.2112]
[552.805,876.858,967.025]   [333.909,100.814,-49.3936]
[602.664,885.004,967.027]   [325.764,150.759,-49.3488]
[627.561,920.224,967.033]   [290.531,175.795,-49.3221]
[0,0,0]
[277.867,885.813,1157.7]   [324.619,-174.296,140.889]
[303.03,862.35,1157.66]   [348.089,-149.151,140.921]
[353.213,815.127,1157.57]   [395.281,-98.9616,140.93]
[403.241,815.952,1157.49]   [394.579,-48.9746,140.898]
[404.657,719.814,1157.52]   [502.786,-42.6246,141.124]
[454.697,719.831,1157.43]   [502.82,7.43461,141.098]
[518.441,719.864,1157.4]   [501.952,77.3797,140.853]
[603.028,888.438,1157.12]   [322.328,150.832,140.739]
[627.903,907.427,1157.05]   [303.328,175.75,140.62]
[0,0,0]
[277.737,886.455,1067.68]   [324.004,-174.313,50.8479]
[302.871,861.092,1067.66]   [349.371,-149.214,50.8486]
[352.943,814.102,1067.56]   [396.392,-99.1557,50.8208]
[402.934,827.084,1067.43]   [383.409,-49.0677,50.8591]
[452.951,814.702,1067.32]   [395.86,0.867367,50.7863]
[502.983,826.69,1067.26]   [383.961,50.8846,50.7752]
[553.027,826.511,1067.21]   [384.197,100.892,50.7776]
[602.819,886.93,1066.99]   [323.856,150.764,50.5625]
[627.804,894.577,1066.9]   [316.236,175.79,50.5874]
[0,0,0]
[277.668,894.648,1017.64]   [315.831,-174.308,0.828147]
[302.701,897.291,1017.62]   [313.23,-149.259,0.798464]
[352.823,850.907,1017.55]   [359.681,-99.1999,0.791669]
[402.886,827.286,1017.39]   [383.271,-49.1029,0.822783]
[452.905,827.112,1017.34]   [383.491,0.895828,0.809669]
[502.942,826.836,1017.28]   [383.795,50.8978,0.803828]
[552.935,826.613,1017.18]   [384.111,100.881,0.768185]
[602.723,874.829,1016.94]   [335.943,150.763,0.55325]
[627.633,918.769,1017.03]   [292.022,175.712,0.689387]
[0,0,0]
[277.53,927.217,967.617]   [283.269,-174.303,-49.2106]
[302.637,898.921,967.556]   [311.574,-149.226,-49.2075]
[352.862,840.638,967.511]   [369.975,-99.1629,-49.2579]
[403.016,816.795,967.38]   [393.797,-48.9195,-49.1433]
[453.017,816.771,967.297]   [393.882,1.03033,-49.1759]
[503.052,816.449,967.226]   [394.28,51.001,-49.2167]
[552.804,876.828,967.011]   [333.942,100.818,-49.4088]
[602.666,885.011,967.017]   [325.747,150.753,-49.355]
[627.549,920.226,967.02]   [290.537,175.795,-49.3242]
[0,0,0]
[277.873,885.811,1157.7]   [324.621,-174.289,140.893]
[303.03,862.343,1157.64]   [348.094,-149.147,140.9]
[353.212,815.122,1157.57]   [395.275,-98.9784,140.932]
[403.225,815.952,1157.52]   [394.581,-48.9903,140.91]
[402.922,719.522,1157.27]   [503.087,-49.242,140.752]
[453.07,719.621,1157.24]   [502.858,2.39044,140.927]
[504.766,719.911,1157.38]   [502.775,57.5084,141.122]
[603.041,851.919,1157.16]   [358.778,150.894,140.765]
[627.899,907.434,1157.04]   [303.334,175.722,140.613]
[0,0,0]
[277.729,886.438,1067.67]   [324.014,-174.318,50.8461]
[302.851,861.082,1067.64]   [349.379,-149.21,50.8229]
[352.991,801.944,1067.52]   [408.549,-99.1454,50.8933]
[402.947,827.09,1067.44]   [383.415,-49.0735,50.8515]
[452.956,826.88,1067.36]   [383.667,0.919491,50.8386]
[502.987,826.662,1067.25]   [383.954,50.881,50.7669]
[553.028,826.484,1067.2]   [384.212,100.89,50.7841]
[602.841,874.782,1067.09]   [335.945,150.782,50.6439]
[627.751,882.424,1066.91]   [328.323,175.797,50.5743]
[0,0,0]
[277.672,882.487,1017.65]   [327.948,-174.3,0.824809]
[302.797,848.686,1017.59]   [361.797,-149.202,0.823498]
[352.912,814.417,1017.56]   [396.129,-99.1385,0.823379]
[402.888,827.277,1017.38]   [383.272,-49.0969,0.818014]
[452.914,827.11,1017.34]   [383.479,0.904322,0.82612]
[502.94,826.836,1017.25]   [383.798,50.8824,0.797749]
[552.919,826.622,1017.18]   [384.092,100.862,0.752807]
[602.7,874.804,1016.92]   [335.938,150.732,0.539541]
[627.657,918.79,1017.04]   [292.014,175.712,0.674486]
[0,0,0]
[277.551,927.234,967.635]   [283.256,-174.288,-49.2134]
[302.647,898.926,967.557]   [311.564,-149.215,-49.2132]
[352.762,852.75,967.442]   [357.72,-99.1389,-49.1979]
[402.983,816.808,967.369]   [393.809,-48.9329,-49.1655]
[452.945,828.9,967.381]   [381.801,0.857234,-49.2601]
[502.933,828.55,967.243]   [382.193,50.8191,-49.3039]
[552.787,876.84,967.009]   [333.928,100.805,-49.4115]
[602.662,885.026,967.025]   [325.738,150.74,-49.3492]
[627.544,920.228,967.021]   [290.53,175.785,-49.3224]
[0,0,0]
