Comienzo ensayo plano fontrol (coord base, coord wobj
[602.585,817.089,966.963]   [399.774,150.641,-49.3825]
[627.582,846.45,967.043]   [370.415,175.696,-49.2915]
[0,0,0]
[494.774,700.59,1039.21]   [522.951,37.3338,25.6305]
[303.082,761.926,1157.51]   [454.539,-149.159,140.817]
[302.918,719.436,1157.41]   [503.121,-149.321,140.72]
[352.976,719.51,1157.36]   [502.999,-98.5758,140.823]
[402.97,719.555,1157.29]   [502.982,-48.5876,140.832]
[452.982,719.592,1157.21]   [503.007,1.46139,140.804]
[502.983,719.636,1157.15]   [502.996,51.4714,140.813]
[552.993,719.699,1157.1]   [502.98,101.491,140.818]
[602.941,719.669,1157.01]   [503.767,150.979,140.689]
[0,0,0]
[456.771,669.577,1113.15]   [553.169,-1.36581,95.1425]
[302.862,760.589,1067.52]   [455.966,-149.292,50.7811]
[353.09,709.637,1067.43]   [506.917,-99.0949,50.8146]
[403.09,721.686,1067.4]   [494.961,-49.099,50.8213]
[402.892,669.593,1067.27]   [552.975,-48.5556,50.8562]
[478.472,670.034,1067.32]   [551.985,32.3058,50.9139]
[528.451,670.102,1067.23]   [551.963,82.293,50.8838]
[602.867,775.983,1067.06]   [440.839,150.737,50.7346]
[627.863,784.157,1067.03]   [432.664,175.698,50.7274]
[0,0,0]
[488.816,669.622,1047.27]   [553.148,30.6533,30.0015]
[302.774,785.01,1017.52]   [431.552,-149.271,0.791073]
[352.858,752.343,1017.47]   [464.276,-99.2256,0.812769]
[402.987,715.702,1017.36]   [500.9,-49.0674,0.815034]
[452.943,709.45,1017.27]   [507.185,0.875294,0.7689]
[490.209,672.606,1017.3]   [547.032,42.9463,0.751734]
[552.828,763.947,1017.13]   [452.837,100.737,0.753522]
[602.826,763.879,1017.05]   [452.953,150.715,0.731945]
[627.698,808.455,1016.98]   [408.424,175.654,0.639915]
[0,0,0]
[472.338,691.855,994.992]   [530.112,14.3136,-22.3314]
[302.75,804.962,967.501]   [411.628,-149.252,-49.237]
[352.909,772.252,967.427]   [444.405,-99.1136,-49.2231]
[372.115,719.707,967.393]   [502.726,-73.7575,-49.1254]
[403.496,719.839,967.46]   [502.842,-46.0222,-48.9659]
[452.72,719.69,967.231]   [502.95,1.50493,-49.1445]
[506.15,719.957,967.434]   [503.018,58.3643,-49.0767]
[602.627,804.942,966.918]   [411.91,150.639,-49.4077]
[627.698,804.035,966.955]   [412.871,175.695,-49.3308]
[0,0,0]
[536.887,706.679,1016.3]   [516.944,79.488,2.77221]
[303.04,737.922,1157.64]   [478.726,-149.184,140.919]
[310.601,719.483,1157.53]   [503.117,-135.995,140.77]
[352.976,719.505,1157.37]   [503.033,-98.582,140.806]
[403.689,719.695,1157.4]   [502.947,-46.1061,140.921]
[453.759,719.722,1157.34]   [502.958,3.97709,140.943]
[503.781,719.767,1157.26]   [502.948,54.0015,140.952]
[553.799,719.807,1157.17]   [502.945,104.029,140.936]
[603.275,719.068,1157]   [505.959,152.083,140.663]
[0,0,0]
[509.508,669.61,1126.7]   [553.143,51.3454,108.781]
[302.855,778.792,1067.51]   [437.756,-149.289,50.7923]
[353,733.949,1067.45]   [482.658,-99.1776,50.7984]
[403.037,697.49,1067.39]   [519.244,-49.1386,50.8033]
[402.85,669.565,1067.25]   [553.112,-49.3163,50.7299]
[460.571,669.74,1067.4]   [553.087,13.9233,50.7647]
[503.747,669.873,1067.29]   [552.85,54.0511,51.0491]
[602.945,751.727,1067.06]   [465.084,150.774,50.7449]
[627.837,784.165,1067.03]   [432.657,175.687,50.7259]
[0,0,0]
[440.971,669.578,1040.49]   [553.169,-17.1823,23.1572]
[302.763,791.096,1017.55]   [425.475,-149.294,0.807524]
[352.934,734.106,1017.44]   [482.53,-99.2138,0.785112]
[402.978,715.697,1017.35]   [500.912,-49.0803,0.803947]
[451.486,685.798,1017.21]   [531.168,0.522226,0.78094]
[502.945,703.295,1017.16]   [513.483,50.8249,0.75686]
[553.02,727.579,1017.13]   [489.249,100.812,0.720978]
[602.807,763.878,1017.07]   [452.955,150.717,0.745893]
[627.706,808.46,1016.98]   [408.422,175.649,0.631213]
[0,0,0]
[472.333,691.872,995.001]   [530.096,14.3165,-22.3285]
[302.773,792.855,967.53]   [423.753,-149.214,-49.2316]
[352.889,778.299,967.445]   [438.361,-99.1549,-49.2455]
[356.025,719.812,967.653]   [503.015,-91.6805,-49.0825]
[402.723,719.647,967.298]   [502.944,-48.5241,-49.138]
[452.671,719.658,967.212]   [503.111,0.695735,-49.279]
[502.736,719.738,967.163]   [502.97,51.5284,-49.1709]
[602.706,780.782,967.022]   [436.106,150.671,-49.3294]
[627.713,828.312,967.022]   [388.591,175.738,-49.2979]
[0,0,0]
[515.811,703.61,1027.72]   [519.973,58.4262,14.1836]
[303.075,761.92,1157.52]   [454.537,-149.159,140.839]
[302.928,719.436,1157.42]   [503.116,-149.314,140.728]
[352.972,719.515,1157.37]   [503.01,-98.5886,140.803]
[402.967,719.55,1157.29]   [502.98,-48.5879,140.817]
[452.983,719.598,1157.23]   [502.983,1.46961,140.843]
[502.974,719.636,1157.15]   [502.998,51.4694,140.789]
[552.986,719.685,1157.09]   [502.997,101.471,140.803]
[614.298,696.994,1156.94]   [531.061,164.863,140.709]
[0,0,0]
[497.784,669.611,1123.66]   [553.15,39.6201,105.732]
[302.888,760.604,1067.54]   [455.958,-149.288,50.7911]
[353.066,709.632,1067.41]   [506.931,-99.1249,50.7859]
[403.097,721.694,1067.38]   [494.951,-49.0789,50.8199]
[428.454,669.999,1067.4]   [551.977,-17.7047,50.9255]
[452.84,669.616,1067.19]   [553.106,0.680476,50.7299]
[510.481,669.806,1067.3]   [553.083,63.8498,50.7458]
[602.859,782.046,1067.05]   [434.782,150.716,50.7121]
[627.788,808.41,1067.02]   [408.438,175.686,50.7128]
[0,0,0]
[369.217,669.54,1030.34]   [553.146,-88.9316,12.9058]
[302.772,785.017,1017.53]   [431.567,-149.285,0.783682]
[352.871,758.406,1017.46]   [458.236,-99.2288,0.786662]
[402.981,715.701,1017.35]   [500.902,-49.0721,0.810742]
[452.983,727.771,1017.3]   [488.969,0.834614,0.770092]
[502.976,715.473,1017.16]   [501.206,50.9257,0.774026]
[552.874,751.833,1017.11]   [464.962,100.802,0.745893]
[602.746,794.2,1017.05]   [422.643,150.694,0.740051]
[627.712,802.397,1017]   [414.475,175.668,0.67842]
[0,0,0]
[448.612,695.192,991.552]   [526.751,-9.41786,-25.8273]
[302.72,804.96,967.503]   [411.614,-149.269,-49.2156]
[352.871,778.31,967.425]   [438.362,-99.1749,-49.2621]
[356.061,719.817,967.659]   [502.996,-91.6475,-49.0583]
[402.663,719.606,967.265]   [503.14,-49.378,-49.2948]
[452.655,719.653,967.208]   [503.109,0.677317,-49.2745]
[502.662,719.706,967.147]   [503.105,50.6963,-49.2619]
[602.645,804.994,966.937]   [411.883,150.657,-49.3907]
[627.689,822.232,967.002]   [394.646,175.769,-49.2725]
[0,0,0]
[484.23,699.064,1044.94]   [524.468,26.7845,31.3503]
[303.061,749.818,1157.52]   [466.708,-149.181,140.854]
[302.979,719.465,1157.43]   [503.028,-148.585,140.789]
[353.718,719.594,1157.44]   [502.994,-96.0943,140.914]
[403.72,719.678,1157.4]   [502.951,-46.0812,140.956]
[453.749,719.708,1157.33]   [502.974,3.97179,140.92]
[502.974,719.636,1157.16]   [502.991,51.4746,140.826]
[552.996,719.688,1157.08]   [502.985,101.499,140.825]
[604.369,716.897,1156.93]   [509.955,154.051,140.62]
[0,0,0]
[491.92,669.603,1122.19]   [553.143,33.779,104.256]
[302.874,760.599,1067.55]   [455.956,-149.278,50.795]
[353.011,733.951,1067.44]   [482.659,-99.1969,50.7927]
[403.097,721.721,1067.39]   [494.929,-49.0862,50.8206]
[402.85,669.566,1067.25]   [553.109,-49.3127,50.7375]
[490.248,672.56,1067.32]   [547.074,42.93,50.7429]
[552.963,733.549,1067.11]   [483.235,100.761,50.7177]
[602.883,769.894,1067.07]   [446.902,150.721,50.7371]
[627.845,784.166,1067.02]   [432.659,175.695,50.7444]
[0,0,0]
[277.706,808.034,1017.6]   [408.532,-174.338,0.797629]
[302.742,797.153,1017.55]   [419.414,-149.3,0.798821]
[352.98,728.045,1017.44]   [488.578,-99.1583,0.790715]
[403.042,721.836,1017.39]   [494.851,-49.0922,0.810623]
[452.986,727.766,1017.32]   [488.989,0.831306,0.753522]
[502.974,727.652,1017.19]   [489.122,50.813,0.742674]
[552.982,727.563,1017.1]   [489.251,100.776,0.71466]
[602.775,769.961,1017.07]   [446.864,150.721,0.735998]
[627.689,808.462,1016.97]   [408.437,175.641,0.620008]
[0,0,0]
[472.322,691.857,994.975]   [530.109,14.2967,-22.3498]
[302.715,804.95,967.498]   [411.628,-149.281,-49.22]
[352.867,748.072,967.466]   [468.718,-99.1422,-49.2252]
[353.49,719.73,967.497]   [502.899,-96.0392,-48.9913]
[402.729,719.646,967.292]   [502.951,-48.5396,-49.1592]
[460.394,719.787,967.415]   [503.113,13.9272,-49.2559]
[506.121,719.957,967.469]   [503.012,58.3362,-49.0444]
[602.603,823.181,966.98]   [393.669,150.674,-49.359]
[627.687,822.227,966.984]   [394.654,175.766,-49.3201]
[0,0,0]
[515.83,703.625,1027.73]   [519.957,58.4176,14.1847]
[303.069,761.923,1157.52]   [454.539,-149.164,140.826]
[316.29,719.454,1157.45]   [503.028,-129.944,140.812]
[352.967,719.5,1157.36]   [503.029,-98.5848,140.824]
[402.96,719.557,1157.29]   [502.991,-48.5987,140.807]
[453.757,719.725,1157.33]   [502.959,3.97047,140.939]
[503.762,719.775,1157.25]   [502.939,53.9904,140.94]
[552.975,719.679,1157.11]   [502.996,101.481,140.827]
[606.378,712.892,1156.9]   [515.096,156.579,140.624]
[0,0,0]
[491.919,669.613,1122.21]   [553.149,33.7893,104.259]
[302.847,766.649,1067.52]   [449.879,-149.282,50.8168]
[353.071,709.627,1067.41]   [506.943,-99.1124,50.7833]
[403.087,721.715,1067.4]   [494.941,-49.1009,50.8274]
[402.837,669.57,1067.26]   [553.105,-49.3188,50.737]
[452.835,669.615,1067.19]   [553.136,0.617385,50.7058]
[502.847,669.655,1067.11]   [553.104,50.7007,50.7281]
[602.928,757.794,1067.06]   [459.04,150.775,50.7374]
[627.798,808.426,1067.04]   [408.422,175.694,50.7253]
[0,0,0]
[277.708,808.028,1017.58]   [408.529,-174.34,0.791192]
[302.803,772.895,1017.53]   [443.686,-149.27,0.806808]
[352.904,740.149,1017.42]   [476.436,-99.1669,0.790358]
[402.89,739.976,1017.35]   [476.671,-49.2009,0.76139]
[452.974,715.567,1017.26]   [501.065,0.910789,0.789285]
[502.949,703.291,1017.16]   [513.47,50.817,0.753284]
[552.878,751.849,1017.12]   [464.946,100.78,0.750542]
[602.784,788.157,1017.05]   [428.704,150.713,0.717044]
[627.697,802.396,1017]   [414.468,175.658,0.679493]
[0,0,0]
[448.608,695.174,991.544]   [526.761,-9.43232,-25.8377]
[302.751,798.92,967.516]   [417.71,-149.232,-49.2619]
[352.867,753.99,967.42]   [462.683,-99.1307,-49.2369]
[352.664,719.567,967.341]   [503.112,-99.3141,-49.2641]
[410.328,719.74,967.435]   [503.116,-36.127,-49.3153]
[452.67,719.654,967.202]   [503.138,0.637144,-49.295]
[503.568,719.875,967.257]   [502.891,54.1092,-48.9932]
[602.637,792.886,966.997]   [424.001,150.682,-49.3841]
[627.712,828.288,966.997]   [388.606,175.755,-49.3068]
[0,0,0]
[515.817,703.632,1027.74]   [519.955,58.4127,14.1963]
[303.107,774.139,1157.57]   [442.416,-149.168,140.785]
[349.226,730.466,1157.47]   [486.69,-100.635,140.795]
[352.971,719.498,1157.36]   [503.02,-98.6032,140.822]
[402.964,719.555,1157.32]   [502.973,-48.6045,140.845]
[452.989,719.589,1157.22]   [502.998,1.46291,140.818]
[502.974,719.645,1157.17]   [502.984,51.4493,140.79]
[552.966,719.684,1157.08]   [503.007,101.466,140.775]
[617.185,691.807,1156.97]   [535.509,168.126,140.772]
[0,0,0]
[468.523,669.583,1116.17]   [553.146,10.3516,98.2084]
[302.896,760.59,1067.54]   [455.971,-149.275,50.782]
[352.974,740.02,1067.45]   [476.543,-99.1931,50.8146]
[403.045,715.575,1067.35]   [501.012,-49.1029,50.8096]
[406.181,669.784,1067.57]   [553.036,-41.6707,50.9167]
[460.543,669.741,1067.39]   [553.089,13.9235,50.7561]
[552.945,751.787,1067.14]   [464.995,100.796,50.7525]
[602.862,769.904,1067.05]   [446.898,150.723,50.7362]
[627.775,808.439,1067.05]   [408.418,175.688,50.7386]
[0,0,0]
[277.726,801.969,1017.57]   [414.588,-174.32,0.790238]
[302.788,772.893,1017.52]   [443.675,-149.25,0.806451]
[352.881,758.407,1017.46]   [458.24,-99.2239,0.794172]
[402.892,739.985,1017.37]   [476.657,-49.1927,0.777245]
[452.992,715.585,1017.27]   [501.044,0.9332,0.79143]
[502.991,727.654,1017.2]   [489.13,50.8129,0.737429]
[552.852,745.751,1017.09]   [471.03,100.787,0.732541]
[602.714,794.205,1017.06]   [422.63,150.676,0.740528]
[627.632,826.559,1016.87]   [390.326,175.623,0.56076]
[0,0,0]
[401.227,701.924,984.84]   [519.977,-56.7883,-32.5503]
[302.663,817.089,967.486]   [399.49,-149.278,-49.2213]
[352.903,778.308,967.441]   [438.356,-99.1529,-49.2445]
[352.717,719.599,967.364]   [502.968,-98.5549,-49.1203]
[402.661,719.613,967.278]   [503.136,-49.3893,-49.2923]
[452.673,719.655,967.21]   [503.113,0.691861,-49.2879]
[502.674,719.691,967.124]   [503.102,50.6924,-49.2803]
[602.649,804.976,966.927]   [411.889,150.656,-49.4065]
[627.614,846.439,967.022]   [370.428,175.691,-49.3146]
[0,0,0]
[521.069,704.4,1024.87]   [519.208,63.6747,11.3077]
[303.086,780.17,1157.55]   [436.356,-149.203,140.812]
[303.714,719.545,1157.53]   [503.015,-146.119,140.911]
[352.97,719.503,1157.36]   [503.021,-98.593,140.821]
[403.714,719.689,1157.41]   [502.944,-46.0936,140.965]
[453.749,719.702,1157.3]   [502.987,3.96982,140.885]
[503.762,719.766,1157.26]   [502.939,54.0102,140.964]
[553.78,719.799,1157.17]   [502.963,103.999,140.9]
[603.298,719.088,1157]   [505.947,152.122,140.661]
[0,0,0]
[445.061,669.55,1110.11]   [553.177,-13.0778,92.0988]
[302.913,748.467,1067.49]   [468.072,-149.245,50.8162]
[352.952,740.008,1067.46]   [476.545,-99.1902,50.8115]
[403.029,715.555,1067.32]   [501.03,-49.0926,50.7926]
[449.026,680.269,1067.19]   [537.063,-0.706792,50.7431]
[456.224,669.856,1067.51]   [553.017,8.32465,50.9375]
[552.949,751.772,1067.12]   [465.003,100.8,50.7563]
[602.864,769.897,1067.07]   [446.911,150.714,50.7472]
[627.853,784.161,1067.03]   [432.671,175.71,50.7404]
[0,0,0]
[435.003,669.578,1039.65]   [553.161,-23.1677,22.2921]
[302.774,785.015,1017.53]   [431.552,-149.284,0.809431]
[352.864,758.401,1017.46]   [458.237,-99.2369,0.791788]
[402.94,709.589,1017.35]   [507.034,-49.1256,0.796318]
[452.99,727.771,1017.29]   [488.975,0.829458,0.748038]
[452.852,669.665,1017.21]   [552.951,1.51449,0.903368]
[552.88,745.749,1017.1]   [471.02,100.788,0.733137]
[602.815,763.878,1017.04]   [452.966,150.723,0.739098]
[627.707,808.454,1016.99]   [408.438,175.661,0.638723]
[0,0,0]
[371.609,706.164,980.724]   [515.69,-86.3696,-36.7275]
[302.665,823.181,967.537]   [393.407,-149.27,-49.215]
[352.895,772.246,967.418]   [444.411,-99.1257,-49.242]
[395.187,725.948,967.436]   [492.107,-53.0631,-49.2743]
[402.656,719.607,967.262]   [503.119,-49.3356,-49.2997]
[452.725,719.687,967.224]   [502.949,1.515,-49.1315]
[510.401,719.837,967.367]   [503.095,63.874,-49.2274]
[602.569,823.156,966.963]   [393.704,150.628,-49.382]
[627.58,846.429,967.005]   [370.409,175.684,-49.3038]
[0,0,0]
