Comienzo ensayo plano fontrol (coord base, coord wobj
[452.994,814.712,1067.38]   [395.871,0.892043,50.8043]
[503.005,826.673,1067.28]   [383.975,50.8932,50.7845]
[553.016,826.487,1067.2]   [384.215,100.917,50.751]
[602.818,874.788,1067.06]   [335.962,150.795,50.6332]
[627.693,930.885,1066.99]   [279.899,175.739,50.6668]
[0,0,0]
[277.659,882.461,1017.63]   [327.961,-174.281,0.815392]
[302.781,860.828,1017.59]   [349.646,-149.221,0.818729]
[352.774,863.003,1017.48]   [347.532,-99.1985,0.815272]
[402.911,815.135,1017.45]   [395.439,-49.1199,0.786901]
[452.923,827.103,1017.35]   [383.475,0.907183,0.818968]
[502.954,826.843,1017.25]   [383.805,50.9157,0.803471]
[552.929,826.62,1017.17]   [384.095,100.876,0.768661]
[602.699,874.811,1016.92]   [335.928,150.75,0.56839]
[627.644,870.196,1016.94]   [340.496,175.752,0.61965]
[0,0,0]
[277.532,939.371,967.624]   [271.136,-174.294,-49.2198]
[302.629,898.924,967.549]   [311.56,-149.256,-49.2173]
[352.875,840.67,967.514]   [369.943,-99.1465,-49.2249]
[402.806,865.359,967.433]   [345.231,-49.1094,-49.2447]
[452.782,853.12,967.336]   [357.54,0.861973,-49.2618]
[502.785,864.933,967.232]   [345.697,50.9011,-49.2836]
[552.746,864.577,966.96]   [346.043,100.924,-49.4181]
[602.627,885.027,967.051]   [325.744,150.726,-49.3259]
[627.557,920.217,967.019]   [290.544,175.791,-49.3292]
[0,0,0]
[277.866,873.66,1157.7]   [336.735,-174.291,140.886]
[303.057,862.349,1157.66]   [348.091,-149.132,140.912]
[353.173,802.899,1157.51]   [407.509,-98.986,140.876]
[403.219,828.074,1157.5]   [382.512,-49.0638,140.814]
[403.059,719.587,1157.31]   [502.854,-47.6773,140.93]
[459.738,719.909,1157.57]   [502.927,16.1438,140.969]
[553.343,815.716,1157.23]   [394.988,101.015,140.779]
[603.071,876.283,1157.18]   [334.414,150.881,140.745]
[627.912,907.412,1157.05]   [303.35,175.742,140.599]
[0,0,0]
[277.763,874.311,1067.66]   [336.142,-174.291,50.8609]
[302.799,873.227,1067.64]   [337.273,-149.257,50.8587]
[352.967,801.934,1067.5]   [408.55,-99.128,50.8741]
[402.949,827.072,1067.44]   [383.407,-49.0984,50.8589]
[452.929,826.875,1067.33]   [383.681,0.870556,50.7965]
[502.998,826.681,1067.26]   [383.952,50.8699,50.7927]
[553.011,826.512,1067.21]   [384.181,100.905,50.7658]
[602.808,874.78,1067.08]   [335.973,150.773,50.612]
[627.746,882.393,1066.91]   [328.322,175.788,50.5558]
[0,0,0]
[277.667,894.65,1017.65]   [315.837,-174.296,0.816703]
[302.788,860.837,1017.59]   [349.639,-149.211,0.81563]
[352.813,850.91,1017.52]   [359.686,-99.2205,0.751376]
[402.904,827.27,1017.4]   [383.263,-49.0755,0.833511]
[452.906,827.099,1017.33]   [383.499,0.900924,0.805736]
[502.946,826.838,1017.27]   [383.808,50.9057,0.808358]
[552.92,826.613,1017.18]   [384.113,100.888,0.767708]
[602.719,886.964,1016.93]   [323.78,150.753,0.579596]
[627.629,918.799,1017.02]   [291.999,175.691,0.678182]
[0,0,0]
[277.541,939.373,967.61]   [271.146,-174.311,-49.2433]
[302.641,898.911,967.546]   [311.589,-149.251,-49.2375]
[352.77,889.32,967.489]   [321.254,-99.1633,-49.2191]
[402.892,840.992,967.368]   [369.612,-49.1536,-49.2431]
[452.795,865.278,967.333]   [345.32,0.891894,-49.253]
[502.799,864.923,967.237]   [345.7,50.8925,-49.2768]
[552.719,864.571,966.946]   [346.05,100.889,-49.4232]
[602.663,885.012,967.028]   [325.739,150.749,-49.3389]
[627.658,932.41,967.041]   [278.387,175.833,-49.3366]
[0,0,0]
[277.87,885.803,1157.7]   [324.623,-174.301,140.912]
[303.068,862.359,1157.67]   [348.087,-149.145,140.899]
[353.167,802.894,1157.51]   [407.507,-99.0033,140.906]
[403.242,815.943,1157.51]   [394.588,-48.9704,140.886]
[404.639,719.831,1157.56]   [502.766,-42.6311,141.182]
[454.706,719.843,1157.44]   [502.79,7.44587,141.117]
[548.077,732.721,1157.11]   [479.197,99.8662,140.716]
[603.007,888.444,1157.14]   [322.336,150.82,140.758]
[627.911,907.414,1157.05]   [303.338,175.734,140.609]
[0,0,0]
[277.751,874.308,1067.66]   [336.156,-174.3,50.8531]
[302.87,861.091,1067.64]   [349.382,-149.225,50.8422]
[353.005,801.907,1067.48]   [408.578,-99.1087,50.8677]
[402.959,827.07,1067.44]   [383.419,-49.0778,50.8598]
[452.962,826.867,1067.37]   [383.694,0.89106,50.8181]
[502.994,826.674,1067.27]   [383.963,50.8905,50.7867]
[553.016,826.499,1067.18]   [384.195,100.917,50.7563]
[602.826,874.773,1067.08]   [335.97,150.804,50.6251]
[627.729,882.39,1066.91]   [328.341,175.792,50.5795]
[0,0,0]
[277.678,894.651,1017.63]   [315.821,-174.308,0.831008]
[302.791,848.676,1017.58]   [361.809,-149.214,0.813842]
[352.793,863.014,1017.5]   [347.519,-99.1924,0.830173]
[402.918,815.134,1017.46]   [395.447,-49.1081,0.796318]
[452.916,827.114,1017.33]   [383.482,0.894457,0.801444]
[502.921,826.834,1017.25]   [383.81,50.887,0.809908]
[552.917,826.629,1017.2]   [384.1,100.892,0.783086]
[602.68,874.809,1016.94]   [335.936,150.749,0.567675]
[627.619,870.192,1016.93]   [340.502,175.725,0.609279]
[0,0,0]
[277.494,987.912,967.631]   [222.589,-174.308,-49.242]
[302.611,898.923,967.552]   [311.574,-149.241,-49.2309]
[352.884,840.644,967.506]   [369.95,-99.1291,-49.23]
[402.759,853.14,967.387]   [357.395,-49.1191,-49.217]
[452.997,816.737,967.266]   [393.913,1.03763,-49.2076]
[502.977,828.553,967.267]   [382.171,50.8703,-49.2837]
[552.706,864.552,966.941]   [346.079,100.905,-49.4469]
[602.657,885.003,967.044]   [325.758,150.728,-49.3387]
[627.552,920.204,967.036]   [290.548,175.777,-49.3255]
[0,0,0]
[277.809,934.294,1157.66]   [276.105,-174.299,140.847]
[303.038,862.341,1157.65]   [348.115,-149.172,140.901]
[353.22,815.105,1157.57]   [395.289,-98.9583,140.916]
[403.227,815.937,1157.5]   [394.585,-49.0036,140.893]
[404.649,719.808,1157.52]   [502.793,-42.63,141.104]
[502.122,743.627,1157.12]   [467.202,51.0331,141.016]
[503.079,719.67,1157.17]   [502.844,52.4357,140.949]
[603.023,851.931,1157.15]   [358.778,150.903,140.758]
[627.919,907.418,1157.04]   [303.339,175.73,140.612]
[0,0,0]
[277.752,874.297,1067.66]   [336.152,-174.285,50.8522]
[302.864,861.086,1067.65]   [349.394,-149.231,50.8411]
[352.893,850.601,1067.56]   [359.95,-99.2092,50.8299]
[402.926,827.08,1067.4]   [383.418,-49.1073,50.833]
[452.966,826.884,1067.38]   [383.675,0.897765,50.854]
[503.002,826.689,1067.27]   [383.947,50.9076,50.7853]
[553,814.24,1067.16]   [396.349,100.948,50.7789]
[602.82,886.933,1067.01]   [323.857,150.793,50.5526]
[627.744,882.379,1066.9]   [328.325,175.787,50.5536]
[0,0,0]
[277.674,894.655,1017.63]   [315.826,-174.303,0.81265]
[302.684,921.567,1017.6]   [288.935,-149.249,0.794172]
[352.824,850.91,1017.54]   [359.668,-99.2029,0.787616]
[402.905,827.291,1017.42]   [383.257,-49.078,0.848293]
[452.89,814.908,1017.33]   [395.653,0.892311,0.784874]
[502.884,814.609,1017.26]   [395.978,50.9137,0.788331]
[552.929,826.602,1017.18]   [384.109,100.89,0.78547]
[602.731,862.642,1016.92]   [348.092,150.736,0.56386]
[627.699,882.451,1016.96]   [328.311,175.794,0.629783]
[0,0,0]
[277.539,939.38,967.623]   [271.138,-174.297,-49.2312]
[302.642,898.905,967.535]   [311.575,-149.226,-49.2348]
[352.842,840.66,967.51]   [369.936,-99.166,-49.233]
[402.759,853.136,967.368]   [357.413,-49.1172,-49.2164]
[453.04,816.75,967.298]   [393.904,1.04141,-49.1713]
[503.098,816.431,967.233]   [394.292,51.0377,-49.2294]
[552.81,876.818,967.003]   [333.941,100.827,-49.4088]
[602.651,885.01,967.02]   [325.746,150.739,-49.3461]
[627.567,920.212,967.035]   [290.554,175.818,-49.327]
[0,0,0]
[277.868,885.795,1157.7]   [324.628,-174.293,140.902]
[303.039,862.346,1157.66]   [348.099,-149.157,140.9]
[353.181,802.891,1157.49]   [407.493,-98.9858,140.903]
[403.234,828.092,1157.54]   [382.493,-49.0292,140.842]
[409.65,719.87,1157.69]   [502.915,-33.8725,140.964]
[459.739,719.923,1157.59]   [502.924,16.1264,140.945]
[503.06,719.666,1157.18]   [502.856,52.4313,140.939]
[603.08,876.285,1157.15]   [334.384,150.88,140.755]
[627.971,871.044,1157.08]   [339.696,175.813,140.747]
[0,0,0]
[277.757,874.309,1067.66]   [336.146,-174.298,50.8536]
[302.855,848.884,1067.58]   [361.538,-149.203,50.8715]
[352.952,814.095,1067.55]   [396.405,-99.1281,50.8201]
[402.921,827.087,1067.43]   [383.414,-49.0911,50.8528]
[452.944,826.857,1067.33]   [383.692,0.884414,50.7966]
[503.018,826.684,1067.26]   [383.95,50.897,50.7719]
[553.024,826.504,1067.19]   [384.19,100.912,50.7667]
[602.802,874.77,1067.05]   [335.961,150.766,50.6036]
[627.732,882.377,1066.91]   [328.328,175.77,50.5556]
[0,0,0]
[277.671,894.659,1017.63]   [315.818,-174.315,0.813246]
[302.764,860.849,1017.6]   [349.646,-149.228,0.817895]
[352.784,863.007,1017.49]   [347.539,-99.1947,0.82767]
[402.899,815.143,1017.46]   [395.448,-49.1128,0.785708]
[452.91,827.108,1017.33]   [383.504,0.883013,0.774503]
[502.935,826.855,1017.26]   [383.788,50.8999,0.807047]
[552.899,826.612,1017.21]   [384.103,100.863,0.794291]
[602.699,874.813,1016.91]   [335.934,150.733,0.542164]
[627.707,882.431,1016.94]   [328.313,175.824,0.629663]
[0,0,0]
[277.534,927.227,967.61]   [283.253,-174.3,-49.2195]
[302.642,898.93,967.582]   [311.575,-149.241,-49.1998]
[352.874,840.669,967.537]   [369.947,-99.1415,-49.21]
[402.762,853.129,967.382]   [357.415,-49.1295,-49.2069]
[453.009,816.757,967.292]   [393.89,1.01376,-49.1819]
[503.073,816.425,967.236]   [394.305,51.0166,-49.2327]
[552.808,876.826,967.009]   [333.919,100.823,-49.3973]
[602.602,921.354,967.048]   [289.449,150.715,-49.3284]
[627.612,908.09,967.028]   [302.76,175.692,-49.3318]
[0,0,0]
[277.86,885.81,1157.68]   [324.618,-174.302,140.893]
[303.03,862.34,1157.64]   [348.084,-149.171,140.91]
[353.167,802.891,1157.5]   [407.518,-99.0018,140.895]
[403.256,828.069,1157.52]   [382.524,-49.015,140.832]
[403.054,719.583,1157.31]   [502.848,-47.6649,140.948]
[452.926,719.566,1157.21]   [503.093,0.771075,140.744]
[540.662,724.994,1157.33]   [490.091,95.7685,140.719]
[603.05,888.441,1157.17]   [322.338,150.857,140.772]
[627.903,907.426,1157.05]   [303.339,175.744,140.603]
[0,0,0]
[277.778,874.31,1067.67]   [336.142,-174.292,50.8623]
[302.843,861.089,1067.64]   [349.383,-149.209,50.8342]
[352.958,801.931,1067.52]   [408.567,-99.152,50.8662]
[402.943,827.086,1067.43]   [383.409,-49.1057,50.8592]
[452.977,826.876,1067.39]   [383.674,0.901908,50.8434]
[502.957,814.437,1067.24]   [396.121,50.9171,50.8035]
[553.004,826.511,1067.19]   [384.186,100.881,50.7762]
[602.823,874.78,1067.06]   [335.969,150.8,50.6054]
[627.699,870.218,1066.92]   [340.506,175.705,50.584]
[0,0,0]
[277.664,894.647,1017.62]   [315.821,-174.305,0.826716]
[302.791,848.655,1017.58]   [361.814,-149.215,0.812054]
[352.769,862.998,1017.5]   [347.54,-99.2098,0.831962]
[402.889,815.119,1017.44]   [395.459,-49.1212,0.789165]
[452.918,827.105,1017.33]   [383.485,0.889659,0.791788]
[502.925,826.849,1017.26]   [383.786,50.902,0.82171]
[552.911,826.606,1017.2]   [384.102,100.893,0.780582]
[602.704,874.82,1016.93]   [335.936,150.756,0.561237]
[627.614,870.199,1016.92]   [340.502,175.712,0.607014]
[0,0,0]
[277.561,927.209,967.624]   [283.272,-174.277,-49.2125]
[302.626,898.927,967.563]   [311.569,-149.255,-49.2032]
[352.859,840.655,967.51]   [369.958,-99.1671,-49.2374]
[402.792,877.519,967.389]   [333.05,-49.1094,-49.2027]
[453.011,816.765,967.286]   [393.888,1.02398,-49.1664]
[503.064,816.44,967.242]   [394.286,51.0305,-49.2278]
[552.722,864.593,966.968]   [346.036,100.893,-49.4217]
[602.669,885.011,967.033]   [325.755,150.774,-49.3417]
[627.504,920.195,967.037]   [290.552,175.756,-49.3405]
[0,0,0]
[277.863,885.812,1157.69]   [324.617,-174.305,140.887]
[303.046,862.342,1157.63]   [348.098,-149.149,140.902]
[353.214,815.109,1157.58]   [395.284,-98.9816,140.939]
[403.137,803.653,1157.45]   [406.737,-48.9788,140.903]
[404.619,719.833,1157.52]   [502.774,-42.6374,141.133]
[468.448,719.813,1157.48]   [501.962,27.4135,140.911]
[503.082,719.66,1157.17]   [502.864,52.4342,140.937]
[603.085,839.848,1157.16]   [370.93,150.859,140.822]
[628.001,858.924,1157.1]   [351.82,175.831,140.775]
[0,0,0]
[277.694,934.973,1067.66]   [275.493,-174.273,50.8196]
[302.836,861.086,1067.64]   [349.379,-149.242,50.8515]
[352.982,801.941,1067.49]   [408.547,-99.1251,50.8542]
[402.928,827.068,1067.4]   [383.42,-49.0892,50.842]
[452.959,826.892,1067.36]   [383.664,0.8955,50.8195]
[502.945,814.446,1067.22]   [396.119,50.913,50.7661]
[553.007,826.51,1067.23]   [384.197,100.896,50.7907]
[602.803,874.776,1067.07]   [335.963,150.766,50.6154]
[627.748,882.379,1066.9]   [328.324,175.766,50.5564]
[0,0,0]
[277.671,882.492,1017.67]   [327.961,-174.293,0.824809]
[302.75,860.839,1017.58]   [349.654,-149.225,0.818968]
[352.774,863.014,1017.49]   [347.52,-99.2202,0.823498]
[402.91,827.285,1017.4]   [383.25,-49.1041,0.817776]
[452.912,827.099,1017.32]   [383.492,0.913113,0.79608]
[502.89,814.603,1017.26]   [395.981,50.9166,0.775099]
[552.93,826.617,1017.19]   [384.091,100.888,0.77939]
[602.68,874.803,1016.92]   [335.947,150.727,0.550389]
[627.66,918.785,1017.02]   [292.001,175.709,0.673652]
[0,0,0]
[277.565,915.108,967.629]   [295.406,-174.325,-49.2321]
[302.635,898.917,967.54]   [311.574,-149.235,-49.2157]
[352.861,840.676,967.499]   [369.939,-99.1658,-49.2443]
[402.985,816.785,967.37]   [393.809,-48.9383,-49.1574]
[453.029,816.746,967.275]   [393.894,1.05327,-49.1813]
[503.067,816.44,967.237]   [394.273,51.0295,-49.229]
[552.719,864.558,966.939]   [346.064,100.893,-49.43]
[602.644,885.015,967.015]   [325.745,150.732,-49.3578]
[627.547,920.211,967.036]   [290.528,175.783,-49.3101]
[0,0,0]
[277.878,885.816,1157.7]   [324.616,-174.29,140.892]
[303.053,862.347,1157.64]   [348.093,-149.145,140.893]
[353.159,802.88,1157.49]   [407.523,-99.0038,140.879]
[403.237,828.073,1157.52]   [382.526,-49.0445,140.824]
[404.634,719.807,1157.51]   [502.786,-42.632,141.103]
[459.749,719.919,1157.58]   [502.923,16.1525,140.951]
[518.425,719.883,1157.4]   [501.943,77.3601,140.856]
[602.963,900.514,1157.14]   [310.264,150.812,140.755]
[627.941,895.299,1157.11]   [315.434,175.75,140.707]
[0,0,0]
[277.745,874.322,1067.69]   [336.151,-174.286,50.8558]
[302.865,861.077,1067.64]   [349.394,-149.209,50.8307]
[352.963,801.925,1067.5]   [408.564,-99.146,50.8728]
[402.956,827.079,1067.44]   [383.409,-49.0656,50.8502]
[452.977,826.881,1067.37]   [383.669,0.936121,50.8242]
[503.024,826.684,1067.28]   [383.957,50.8799,50.7785]
[553.001,826.487,1067.19]   [384.217,100.899,50.7586]
[602.81,874.785,1067.07]   [335.968,150.785,50.6165]
[627.745,882.367,1066.91]   [328.332,175.77,50.5676]
[0,0,0]
[277.688,870.347,1017.66]   [340.133,-174.275,0.828266]
[302.773,860.821,1017.58]   [349.65,-149.221,0.804067]
[352.769,863.017,1017.5]   [347.533,-99.2072,0.80502]
[402.911,815.13,1017.45]   [395.44,-49.1088,0.789642]
[452.904,839.273,1017.34]   [371.428,0.834554,0.743985]
[502.754,887.544,1017.27]   [323.154,50.788,0.765562]
[552.929,826.6,1017.2]   [384.095,100.879,0.789165]
[602.679,874.794,1016.92]   [335.958,150.735,0.554204]
[627.697,882.425,1016.93]   [328.31,175.796,0.61512]
[0,0,0]
[277.545,927.229,967.627]   [283.267,-174.3,-49.213]
[302.634,898.937,967.558]   [311.555,-149.242,-49.2073]
[352.767,852.755,967.449]   [357.72,-99.1372,-49.1925]
[402.794,865.346,967.417]   [345.243,-49.1249,-49.2777]
[452.789,853.122,967.34]   [357.533,0.86382,-49.2532]
[502.767,864.927,967.218]   [345.703,50.9049,-49.2999]
[552.699,864.574,966.932]   [346.065,100.893,-49.4359]
[602.608,921.354,967.061]   [289.445,150.724,-49.3323]
[627.6,908.104,967.037]   [302.741,175.691,-49.3152]
[0,0,0]
[277.858,885.786,1157.69]   [324.64,-174.301,140.887]
[303.026,862.338,1157.64]   [348.096,-149.159,140.894]
[353.207,815.125,1157.56]   [395.285,-98.9724,140.915]
[403.248,815.928,1157.49]   [394.581,-48.9618,140.884]
[402.92,719.522,1157.29]   [503.081,-49.2508,140.756]
[490.754,724.984,1157.46]   [489.991,45.8187,140.768]
[548.076,732.716,1157.13]   [479.203,99.8766,140.714]
[603.055,864.066,1157.12]   [346.542,150.908,140.781]
[628.009,858.919,1157.09]   [351.82,175.825,140.764]
[0,0,0]
[277.763,874.311,1067.65]   [336.15,-174.319,50.845]
[302.856,861.081,1067.64]   [349.387,-149.213,50.8286]
[352.938,814.105,1067.55]   [396.404,-99.1553,50.8043]
[402.944,827.071,1067.4]   [383.43,-49.0701,50.8325]
[452.966,826.861,1067.33]   [383.682,0.905365,50.8167]
[502.984,826.674,1067.26]   [383.961,50.8845,50.763]
[553.019,826.496,1067.19]   [384.204,100.894,50.7509]
[602.837,862.627,1067.11]   [348.106,150.759,50.7048]
[627.719,882.369,1066.89]   [328.331,175.764,50.5583]
[0,0,0]
[277.619,943.211,1017.66]   [267.291,-174.287,0.798583]
[302.777,848.685,1017.58]   [361.802,-149.225,0.829577]
[352.778,863.014,1017.5]   [347.526,-99.1978,0.834942]
[402.888,815.12,1017.44]   [395.464,-49.1058,0.767589]
[452.92,827.119,1017.36]   [383.474,0.88051,0.810623]
[502.938,826.835,1017.25]   [383.791,50.8988,0.80204]
[552.898,826.621,1017.18]   [384.101,100.879,0.765681]
[602.686,874.812,1016.92]   [335.926,150.741,0.530839]
[627.625,918.789,1017.01]   [292.02,175.678,0.67687]
[0,0,0]
[277.558,915.085,967.609]   [295.426,-174.326,-49.2014]
[302.642,898.93,967.558]   [311.566,-149.237,-49.2143]
[352.764,852.745,967.47]   [357.728,-99.1425,-49.1866]
[402.738,853.145,967.377]   [357.408,-49.1329,-49.2192]
[453.02,816.742,967.289]   [393.901,1.03912,-49.1816]
[503.086,816.448,967.245]   [394.279,51.0412,-49.2175]
[552.783,876.842,967.012]   [333.911,100.782,-49.4097]
[602.575,933.476,967.059]   [277.298,150.728,-49.3368]
[627.589,908.1,967.016]   [302.76,175.676,-49.3358]
[0,0,0]
